id,counter_id,reading,temperature,date,remark
1265,2,3601.0000,0,2020-01-02 09:28:54,
1266,3,835.0000,0,2020-01-02 09:28:54,
1267,26,91137.0000,0,2020-01-02 09:28:54,
1268,28,64493.0000,0,2020-01-02 09:28:54,
1269,30,15700.0000,0,2020-01-02 09:28:54,
1270,1,63227.0000,0,2020-01-04 11:19:20,
1271,2,3657.0000,0,2020-01-04 11:19:20,
1272,26,91140.0000,0,2020-01-04 11:19:20,
1273,28,64493.0000,0,2020-01-04 11:19:20,
1274,1,63255.0000,0,2020-01-08 09:15:56,
1275,2,3712.0000,0,2020-01-08 09:15:56,
1276,26,91159.0000,0,2020-01-08 09:15:56,
1277,28,64506.0000,0,2020-01-08 09:15:56,
1278,1,63547.0000,0,2020-02-07 17:38:49,
1279,2,4115.0000,0,2020-02-07 17:38:49,
1280,26,91454.0000,0,2020-02-07 17:38:49,
1281,28,64727.0000,0,2020-02-07 17:38:49,
1282,1,63547.0000,0,2020-02-07 17:38:52,
1283,2,4115.0000,0,2020-02-07 17:38:52,
1284,26,91454.0000,0,2020-02-07 17:38:52,
1285,28,64727.0000,0,2020-02-07 17:38:52,
1286,1,63690.0000,0,2020-03-01 11:11:47,
1287,2,4405.0000,0,2020-03-01 11:11:47,
1288,3,857.0000,0,2020-03-01 11:11:47,
1289,26,91861.0000,0,2020-03-01 11:11:47,
1290,28,65062.0000,0,2020-03-01 11:11:47,
1291,30,16003.0000,0,2020-03-01 11:11:47,
1292,1,63880.0000,0,2020-04-01 08:51:41,
1293,2,4771.0000,0,2020-04-01 08:51:41,
1294,26,93029.0000,0,2020-04-01 08:51:41,
1295,28,66060.0000,0,2020-04-01 08:51:41,
1296,30,16165.0000,0,2020-04-01 08:51:41,
1297,1,63989.0000,0,2020-05-02 12:27:52,
1298,2,4949.0000,0,2020-05-02 12:27:52,
1299,26,94799.0000,0,2020-05-02 12:27:52,
1300,28,67703.0000,0,2020-05-02 12:27:52,
1301,1,64077.0000,0,2020-06-02 14:22:11,
1302,2,5056.0000,0,2020-06-02 14:22:11,
1303,26,96412.0000,0,2020-06-02 14:22:11,
1304,28,69179.0000,0,2020-06-02 14:22:11,
1305,30,16518.0000,0,2020-06-02 14:22:11,
1306,1,64180.0000,0,2020-07-01 14:43:25,
1307,2,5117.0000,0,2020-07-01 14:43:25,
1308,26,97657.0000,0,2020-07-01 14:43:25,
1309,28,70265.0000,0,2020-07-01 14:43:25,
1310,1,64281.0000,0,2020-08-02 08:11:25,
1311,2,5179.0000,0,2020-08-02 08:11:25,
1312,26,99102.0000,0,2020-08-02 08:11:25,
1313,28,71568.0000,0,2020-08-02 08:11:25,
1314,1,64431.0000,0,2020-09-05 19:27:19,
1315,2,5227.0000,0,2020-09-05 19:27:19,
1316,26,100422.0000,0,2020-09-05 19:27:19,
1317,28,72748.0000,0,2020-09-05 19:27:19,
1318,30,17004.0000,0,2020-09-05 19:27:19,
1319,1,64663.0000,0,2020-10-01 09:42:31,
1320,2,5309.0000,0,2020-10-01 09:42:31,
1321,3,930.0000,0,2020-10-01 09:42:31,
1322,26,101477.0000,0,2020-10-01 09:42:31,
1323,28,73594.0000,0,2020-10-01 09:42:31,
1324,30,17143.0000,0,2020-10-01 09:42:31,
1325,1,64881.0000,0,2020-11-01 09:34:41,
1326,2,5464.0000,0,2020-11-01 09:34:41,
1327,3,941.0000,0,2020-11-01 09:34:41,
1328,26,101982.0000,0,2020-11-01 09:34:41,
1329,28,73993.0000,0,2020-11-01 09:34:41,
1330,30,17317.0000,0,2020-11-01 09:34:41,
1331,1,65486.0000,0,2020-12-07 08:35:32,
1332,2,5867.0000,0,2020-12-07 08:35:32,
1333,3,957.0000,0,2020-12-07 08:35:32,
1334,26,102355.0000,0,2020-12-07 08:35:32,
1335,28,74256.0000,0,2020-12-07 08:35:32,
1336,30,17526.0000,0,2020-12-07 08:35:32,
1337,1,65964.0000,0,2021-01-11 14:33:18,
1338,2,6345.0000,0,2021-01-11 14:33:18,
1339,26,102544.0000,0,2021-01-11 14:33:18,
1340,28,74366.0000,0,2021-01-11 14:33:18,
1341,30,17730.0000,0,2021-01-11 14:33:18,
1342,1,66331.0000,0,2021-03-01 14:42:43,
1343,2,7210.0000,0,2021-03-01 14:42:43,
1344,26,103148.0000,0,2021-03-01 14:42:43,
1345,28,74871.0000,0,2021-03-01 14:42:43,
1346,1,66516.0000,0,2021-04-01 19:51:52,
1347,2,7582.0000,0,2021-04-01 19:51:52,
1348,26,104239.0000,0,2021-04-01 19:51:52,
1349,28,75818.0000,0,2021-04-01 19:51:52,
1350,30,18177.0000,0,2021-04-01 19:51:52,
1351,1,66677.0000,0,2021-05-02 10:06:02,
1352,2,7860.0000,0,2021-05-02 10:06:02,
1353,26,105517.0000,0,2021-05-02 10:06:02,
1354,28,76949.0000,0,2021-05-02 10:06:02,
1355,30,18332.0000,0,2021-05-02 10:06:02,
1356,1,66787.0000,0,2021-06-04 15:01:32,
1357,2,8019.0000,0,2021-06-04 15:01:32,
1358,26,106937.0000,0,2021-06-04 15:01:32,
1359,28,78198.0000,0,2021-06-04 15:01:32,
1360,1,67179.0000,0,2021-08-01 15:24:04,
1361,2,8152.0000,0,2021-08-01 15:24:04,
1362,26,109513.0000,0,2021-08-01 15:24:04,
1363,28,80347.0000,0,2021-08-01 15:24:04,
1364,30,18802.0000,0,2021-08-01 15:24:04,
1365,1,67230.0000,0,2021-08-21 13:30:59,
1366,2,8170.0000,0,2021-08-21 13:30:59,
1367,26,110259.0000,0,2021-08-21 13:30:59,
1368,28,81037.0000,0,2021-08-21 13:30:59,
1369,1,67280.0000,0,2021-09-04 11:47:26,
1370,2,8199.0000,0,2021-09-04 11:47:26,
1371,26,110725.0000,0,2021-09-04 11:47:26,
1372,28,81460.0000,0,2021-09-04 11:47:26,
1373,1,67443.0000,0,2021-10-01 08:06:41,
1374,2,8263.0000,0,2021-10-01 08:06:41,
1375,3,1043.0000,0,2021-10-01 08:06:41,
1376,26,111686.0000,0,2021-10-01 08:06:41,
1377,28,82289.0000,0,2021-10-01 08:06:41,
1378,30,19082.0000,0,2021-10-01 08:06:41,
1379,1,67493.0000,0,2021-10-09 14:37:20,
1380,2,8296.0000,0,2021-10-09 14:37:20,
1381,26,111906.3984,0,2021-10-09 14:37:20,
1382,28,82475.0000,0,2021-10-09 14:37:20,
1383,1,67622.0000,0,2021-10-29 08:53:49,
1384,2,8425.0000,0,2021-10-29 08:53:49,
1385,3,1050.0000,0,2021-10-29 08:53:49,
1386,26,112323.0000,0,2021-10-29 08:53:49,
1387,28,82826.0000,0,2021-10-29 08:53:49,
1388,30,19222.0000,0,2021-10-29 08:53:49,
1389,1,67766.0000,0,2021-11-08 12:49:35,
1390,2,8517.0000,0,2021-11-08 12:49:35,
1391,26,112457.0000,0,2021-11-08 12:49:35,
1392,28,82909.0000,0,2021-11-08 12:49:35,
1393,1,67775.0000,0,2021-11-10 13:48:37,
1394,2,8534.0000,0,2021-11-10 13:48:37,
1395,26,112513.0000,0,2021-11-10 13:48:37,
1396,28,82960.0000,0,2021-11-10 13:48:37,
1397,30,19290.0000,0,2021-11-10 13:48:37,
1398,1,68197.0000,0,2021-12-06 08:48:37,
1399,2,8873.0000,0,2021-12-06 08:48:37,
1400,26,112654.0000,0,2021-12-06 08:48:37,
1401,28,83039.0000,0,2021-12-06 08:48:37,
1402,1,68430.0000,0,2021-12-20 16:46:10,
1403,2,9075.0000,0,2021-12-20 16:46:10,
1404,26,112757.0000,0,2021-12-20 16:46:10,
1405,28,83102.0000,0,2021-12-20 16:46:10,
1406,30,19538.0000,0,2021-12-20 16:46:10,
1407,1,68653.0000,0,2022-01-23 10:30:43,
1408,2,9534.0000,0,2022-01-23 10:30:43,
1409,26,112924.0000,0,2022-01-23 10:30:43,
1410,28,83213.0000,0,2022-01-23 10:30:43,
1411,30,19721.0000,0,2022-01-23 10:30:43,
1412,1,68983.0000,0,2022-03-11 14:49:42,
1413,2,10189.0000,0,2022-03-11 14:49:42,
1414,26,113995.0000,0,2022-03-11 14:49:42,
1415,28,84144.0000,0,2022-03-11 14:49:42,
1416,30,19954.0000,0,2022-03-11 14:49:42,
1417,1,69123.0000,0,2022-04-01 17:07:27,
1418,2,10397.0000,0,2022-04-01 17:07:27,
1419,26,114941.0000,0,2022-04-01 17:07:27,
1420,28,84880.0000,0,2022-04-01 17:07:27,
1421,30,20044.0000,0,2022-04-01 17:07:27,
1422,1,60170.0000,0,2022-04-11 19:53:42,
1423,2,10510.0000,0,2022-04-11 19:53:42,
1424,26,115161.0000,0,2022-04-11 19:53:42,
1425,28,85162.0000,0,2022-04-11 19:53:42,
1426,30,20092.0000,0,2022-04-11 19:53:42,
1427,3,1102.0000,0,2022-04-30 09:30:14,
1428,1,69250.0000,0,2022-05-03 19:17:31,
1429,2,10623.0000,0,2022-05-03 19:17:31,
1430,26,116184.0000,0,2022-05-03 19:17:31,
1431,28,86103.0000,0,2022-05-03 19:17:31,
1432,30,20182.0000,0,2022-05-03 19:17:31,
1433,1,69389.0000,0,2022-05-31 17:51:35,
1434,2,10699.0000,0,2022-05-31 17:51:35,
1435,26,117619.0000,0,2022-05-31 17:51:35,
1436,28,87346.0000,0,2022-05-31 17:51:35,
1437,30,20315.0000,0,2022-05-31 17:51:35,
1438,1,69470.0000,0,2022-06-09 17:04:36,
1439,2,10726.0000,0,2022-06-09 17:04:36,
1440,26,118019.0000,0,2022-06-09 17:04:36,
1441,28,87673.0000,0,2022-06-09 17:04:36,
1442,1,69549.0000,0,2022-07-01 15:16:43,
1443,2,10771.0000,0,2022-07-01 15:16:43,
1444,4,20.0000,0,2022-07-01 15:16:43,
1445,26,109235.0000,0,2022-07-01 15:16:43,
1446,28,88781.0000,0,2022-07-01 15:16:43,
1447,30,20476.0000,0,2022-07-01 15:16:43,
1448,1,69695.0000,0,2022-08-02 20:58:29,
1449,2,10833.0000,0,2022-08-02 20:58:29,
1450,4,29.0000,0,2022-08-02 20:58:29,
1451,26,120779.0000,0,2022-08-02 20:58:29,
1452,28,90140.0000,0,2022-08-02 20:58:29,
1453,30,20637.0000,0,2022-08-02 20:58:29,
1454,1,69750.0000,0,2022-08-23 10:58:07,
1455,2,10868.0000,0,2022-08-23 10:58:07,
1456,26,121770.0000,0,2022-08-23 10:58:07,
1457,28,91070.0000,0,2022-08-23 10:58:07,
1458,1,69775.0000,0,2022-09-02 16:04:54,
1459,2,10871.0000,0,2022-09-02 16:04:54,
1460,26,122231.0000,0,2022-09-02 16:04:54,
1461,28,91508.0000,0,2022-09-02 16:04:54,
1462,30,20736.0000,0,2022-09-02 16:04:54,
1463,3,36.0000,0,2022-09-09 14:27:09,
1464,1,69794.0000,0,2022-09-09 14:28:51,
1465,2,10883.0000,0,2022-09-09 14:28:51,
1466,26,122510.0000,0,2022-09-09 14:28:51,
1467,28,91768.0000,0,2022-09-09 14:28:51,
1468,30,20770.0000,0,2022-09-09 14:28:51,
1469,1,69839.0000,0,2022-09-11 19:46:05,Wochenende Veranstaltung
1470,2,10890.0000,0,2022-09-11 19:46:05,
1471,26,122580.0000,0,2022-09-11 19:46:05,
1472,28,91816.0000,0,2022-09-11 19:46:05,
1473,30,20788.0000,0,2022-09-11 19:46:05,
1474,1,69841.0000,0,2022-09-12 18:43:17,
1475,2,10891.0000,0,2022-09-12 18:43:17,
1476,26,122622.0000,0,2022-09-12 18:43:17,
1477,28,91856.0000,0,2022-09-12 18:43:17,
1478,30,20792.0000,0,2022-09-12 18:43:17,
1479,1,69844.0000,0,2022-09-13 17:51:49,Duschtag
1480,2,10893.0000,0,2022-09-13 17:51:49,
1481,26,122655.0000,0,2022-09-13 17:51:49,
1482,28,91888.0000,0,2022-09-13 17:51:49,
1483,30,20796.0000,0,2022-09-13 17:51:49,
1484,1,69848.0000,0,2022-09-14 22:02:52,
1485,2,10895.0000,0,2022-09-14 22:02:52,
1486,26,122661.0000,0,2022-09-14 22:02:52,
1487,28,91892.0000,0,2022-09-14 22:02:52,
1488,30,20803.0000,0,2022-09-14 22:02:52,
1489,1,69850.0000,0,2022-09-15 19:42:49,
1490,2,10897.0000,0,2022-09-15 19:42:49,
1491,26,122683.0000,0,2022-09-15 19:42:49,
1492,28,91912.0000,0,2022-09-15 19:42:49,
1493,1,69855.0000,0,2022-09-17 10:06:26,
1494,2,10900.0000,0,2022-09-17 10:06:26,
1495,26,122732.0000,0,2022-09-17 10:06:26,
1496,28,91957.0000,0,2022-09-17 10:06:26,
1497,30,20814.0000,0,2022-09-17 10:06:26,
1498,1,69869.0000,0,2022-09-18 19:29:24,
1499,2,10902.0000,0,2022-09-18 19:29:24,
1500,26,122771.0000,0,2022-09-18 19:29:24,
1501,28,91987.0000,0,2022-09-18 19:29:24,
1502,30,20825.0000,0,2022-09-18 19:29:24,
1503,1,69872.0000,0,2022-09-19 21:30:30,
1504,2,10905.0000,0,2022-09-19 21:30:30,
1505,26,122801.0000,0,2022-09-19 21:30:30,
1506,28,92015.0000,0,2022-09-19 21:30:30,
1507,30,20830.0000,0,2022-09-19 21:30:30,
1508,2,10906.0000,0,2022-09-20 19:23:12,
1509,1,69876.0000,0,2022-09-21 18:27:46,
1516,1,69906.0000,0,2022-09-26 20:24:39,
1511,26,122878.0000,0,2022-09-21 18:27:46,
1512,28,92088.0000,0,2022-09-21 18:27:46,
1513,30,20840.0000,0,2022-09-21 18:27:46,
1514,2,10908.0000,0,2022-09-22 17:18:51,
1515,2,10909.0000,0,2022-09-23 07:09:17,
1517,2,10912.0000,0,2022-09-26 20:24:39,
1518,26,123033.0000,0,2022-09-26 20:24:39,
1519,28,92223.0000,0,2022-09-26 20:24:39,
1520,30,20872.0000,0,2022-09-26 20:24:39,
1521,2,10917.0000,0,2022-09-29 19:11:37,
1522,1,69920.0000,0,2022-09-30 20:39:17,
1523,2,10918.0000,0,2022-09-30 20:39:17,
1524,26,123156.0000,0,2022-09-30 20:39:17,
1525,28,92334.0000,0,2022-09-30 20:39:17,
1526,30,20901.0000,0,2022-09-30 20:39:17,
1527,2,10921.0000,0,2022-10-01 19:24:52,
1528,2,10924.5996,0,2022-10-02 19:42:22,
1529,1,69957.0000,0,2022-10-08 11:28:09,
1530,2,10939.0000,0,2022-10-08 11:28:09,
1531,26,123389.0000,0,2022-10-08 11:28:09,
1532,28,92544.0000,0,2022-10-08 11:28:09,
1533,1,69990.0000,0,2022-10-15 17:38:54,
1534,2,10960.0000,0,2022-10-15 17:38:54,
1535,26,123618.0000,0,2022-10-15 17:38:54,
1536,28,92751.0000,0,2022-10-15 17:38:54,
1537,1,70031.0000,0,2022-10-23 19:14:12,
1538,2,10976.0000,0,2022-10-23 19:14:12,
1539,26,1237953.0000,0,2022-10-23 19:14:12,
1540,28,92905.0000,0,2022-10-23 19:14:12,
1541,30,21024.0000,0,2022-10-23 19:14:12,
1542,1,70031.0000,0,2022-10-23 19:14:13,
1543,2,10976.0000,0,2022-10-23 19:14:13,
1544,26,1237953.0000,0,2022-10-23 19:14:13,
1545,28,92905.0000,0,2022-10-23 19:14:13,
1546,30,21024.0000,0,2022-10-23 19:14:13,
1547,1,70065.0000,0,2022-10-29 08:59:01,
1548,2,10992.0000,0,2022-10-29 08:59:01,
1549,26,123911.0000,0,2022-10-29 08:59:01,
1550,28,93003.0000,0,2022-10-29 08:59:01,
1551,1,70114.0000,0,2022-10-31 17:29:47,
1552,2,11002.0000,0,2022-10-31 17:29:47,
1553,26,123980.0000,0,2022-10-31 17:29:47,
1554,28,93045.0000,0,2022-10-31 17:29:47,
1555,1,70141.0000,0,2022-11-06 10:02:47,
1556,2,11020.0000,0,2022-11-06 10:02:47,
1557,26,124072.0000,0,2022-11-06 10:02:47,
1558,28,93125.0000,0,2022-11-06 10:02:47,
1559,30,21096.0000,0,2022-11-06 10:02:47,
1560,1,70187.0000,0,2022-11-12 15:53:23,
1561,2,11056.0000,0,2022-11-12 15:53:23,
1562,26,124242.0000,0,2022-11-12 15:53:23,
1563,28,93268.0000,0,2022-11-12 15:53:23,
1564,1,70209.0000,0,2022-11-16 16:53:31,
1565,2,11083.0000,0,2022-11-16 16:53:31,
1566,26,124203.0000,0,2022-11-16 16:53:31,
1567,28,93337.0000,0,2022-11-16 16:53:31,
1568,1,70283.0000,0,2022-11-20 09:44:11,
1569,2,11133.0000,0,2022-11-20 09:44:11,
1570,26,124348.0000,0,2022-11-20 09:44:11,
1571,28,93348.0000,0,2022-11-20 09:44:11,
1572,30,21190.0000,0,2022-11-20 09:44:11,
1573,1,70335.0000,0,2022-11-26 19:29:27,
1574,2,11203.0000,0,2022-11-26 19:29:27,
1575,26,124429.0000,0,2022-11-26 19:29:27,
1576,28,93405.0000,0,2022-11-26 19:29:27,
1577,30,21238.0000,0,2022-11-26 19:29:27,
1578,1,70448.0000,0,2022-12-06 14:01:01,
1579,2,11323.0000,0,2022-12-06 14:01:01,
1580,26,124449.0000,0,2022-12-06 14:01:01,
1581,28,93409.0000,0,2022-12-06 14:01:01,
1582,30,21298.0000,0,2022-12-06 14:01:01,
1583,1,70621.0000,0,2022-12-13 17:28:47,
1584,2,11451.0000,0,2022-12-13 17:28:47,
1585,26,124465.0000,0,2022-12-13 17:28:47,
1586,28,93416.0000,0,2022-12-13 17:28:47,
1587,30,21350.0000,0,2022-12-13 17:28:47,
1588,1,70658.0000,0,2022-12-17 11:24:48,
1589,2,11537.0000,0,2022-12-17 11:24:48,
1590,26,124480.0000,0,2022-12-17 11:24:48,
1591,28,93425.0000,0,2022-12-17 11:24:48,
1592,2,11603.0000,0,2022-12-19 16:51:32,
1593,1,70825.0000,0,2022-12-27 13:32:40,
1594,2,11649.0000,0,2022-12-27 13:32:40,
1595,26,124540.0000,0,2022-12-27 13:32:40,
1596,28,93456.0000,0,2022-12-27 13:32:40,
1597,30,21439.0000,0,2022-12-27 13:32:40,
1598,1,70856.0000,0,2022-12-31 18:52:51,
1599,2,11701.0000,0,2022-12-31 18:52:51,
1600,26,124562.0000,0,2022-12-31 18:52:51,
1601,28,93467.0000,0,2022-12-31 18:52:51,
1602,30,21466.0000,0,2022-12-31 18:52:51,
1603,1,70923.0000,0,2023-01-10 18:49:00,
1604,2,11782.0000,0,2023-01-10 18:49:00,
1605,26,124613.0000,0,2023-01-10 18:49:00,
1606,28,93502.0000,0,2023-01-10 18:49:00,
1607,30,21534.0000,0,2023-01-10 18:49:00,
1608,1,70973.0000,0,2023-01-18 17:01:55,
1609,2,11875.0000,0,2023-01-18 17:01:55,
1610,26,124677.0000,0,2023-01-18 17:01:55,
1611,28,93547.0000,0,2023-01-18 17:01:55,
1612,30,32586.0000,0,2023-01-18 17:01:55,
1613,1,71033.0000,0,2023-01-27 14:50:15,
1614,2,12024.0000,0,2023-01-27 14:50:15,
1615,26,124715.0000,0,2023-01-27 14:50:15,
1616,28,93566.0000,0,2023-01-27 14:50:15,
1617,1,71092.0000,0,2023-02-05 07:42:30,
1618,2,12153.0000,0,2023-02-05 07:42:30,
1619,26,124776.0000,0,2023-02-05 07:42:30,
1620,28,93610.0000,0,2023-02-05 07:42:30,
1621,30,21706.0000,0,2023-02-05 07:42:30,
1622,1,71139.0000,0,2023-02-08 06:40:10,
1623,2,12192.0000,0,2023-02-08 06:40:10,
1624,26,124850.0000,0,2023-02-08 06:40:10,
1625,28,93673.0000,0,2023-02-08 06:40:10,
1626,30,21727.0000,0,2023-02-08 06:40:10,
1627,1,71158.0000,0,2023-02-11 09:05:07,
1628,2,12239.0000,0,2023-02-11 09:05:07,
1629,26,124962.0000,0,2023-02-11 09:05:07,
1630,28,93754.0000,0,2023-02-11 09:05:07,
1631,2,12260.0000,0,2023-02-12 12:30:17,
1632,1,71208.0000,0,2023-02-16 16:56:20,
1633,2,12303.0000,0,2023-02-16 16:56:20,
1634,3,83.0000,0,2023-02-16 16:56:20,
1635,26,125070.0000,0,2023-02-16 16:56:20,
1636,28,93844.0000,0,2023-02-16 16:56:20,
1637,1,71277.0000,0,2023-02-27 16:51:36,
1638,2,12401.0000,0,2023-02-27 16:51:36,
1639,26,125238.0000,0,2023-02-27 16:51:36,
1640,28,93976.0000,0,2023-02-27 16:51:36,
